country,lat,lon,canton_short,canton
CHE,46.522701,6.944283,FR,Fribourg
CHE,46.428481,8.16355,VS,Wallis
CHE,46.355114,8.044755,VS,Wallis
CHE,46.181215,6.142768,GE,Genf
CHE,46.181215,6.142768,GE,Genf
CHE,46.488935,6.726504,VD,Waadt
CHE,47.173763,8.430409,ZG,Zug
CHE,47.182039,8.422844,ZG,Zug
CHE,46.371651,8.074678,VS,Wallis
CHE,46.371651,8.074678,VS,Wallis
CHE,47.224328,7.083671,BE,Bern
CHE,47.335904,7.206943,JU,Jura
CHE,46.700174,8.840746,GR,Graubünden
CHE,46.489203,6.728264,VD,Waadt
CHE,46.251847,7.010437,VD,Waadt
CHE,46.151759,7.179538,VS,Wallis
CHE,46.35848,7.984491,VS,Wallis
CHE,46.317995,8.018684,VS,Wallis
CHE,47.194188,6.922445,JU,Jura
CHE,46.519965,6.596083,VD,Waadt
CHE,46.102496,7.071478,VS,Wallis
CHE,46.503858,6.680808,VD,Waadt
CHE,46.317995,8.018684,VS,Wallis
CHE,46.654129,6.509637,VD,Waadt
CHE,46.654129,6.509637,VD,Waadt
CHE,46.187736,6.127264,GE,Genf
CHE,46.54981,6.569427,VD,Waadt
CHE,46.54981,6.569427,VD,Waadt
CHE,45.974368,8.873363,TI,Tessin
CHE,46.513252,6.677504,VD,Waadt
CHE,46.307432,7.963367,VS,Wallis
CHE,46.54981,6.569427,VD,Waadt
CHE,46.54981,6.569427,VD,Waadt
CHE,46.54981,6.569427,VD,Waadt
CHE,46.54981,6.569427,VD,Waadt
CHE,46.511678,6.628423,VD,Waadt
CHE,46.246764,7.003095,VD,Waadt
CHE,46.218737,7.606607,VS,Wallis
CHE,46.218737,7.606607,VS,Wallis
CHE,46.54981,6.569427,VD,Waadt
CHE,46.54981,6.569427,VD,Waadt
CHE,46.54981,6.569427,VD,Waadt
CHE,46.619188,7.054398,FR,Fribourg
CHE,46.61933,7.05445,FR,Fribourg
CHE,46.064419,8.927159,TI,Tessin
CHE,46.297527,7.398075,VS,Wallis
CHE,46.249688,7.350486,VS,Wallis
CHE,46.549454,6.570192,VD,Waadt
CHE,46.371581,8.074251,VS,Wallis
CHE,47.394893,8.478702,ZH,Zürich
CHE,46.371581,8.074251,VS,Wallis
CHE,46.510724,6.49764,VD,Waadt
CHE,46.510724,6.49764,VD,Waadt
CHE,46.249688,7.350486,VS,Wallis
CHE,46.418592,7.324174,BE,Bern
CHE,46.418592,7.324174,BE,Bern
CHE,46.371581,8.074251,VS,Wallis
CHE,46.371581,8.074251,VS,Wallis
CHE,46.371581,8.074251,VS,Wallis
CHE,46.222195,7.310066,VS,Wallis
CHE,47.17172,8.10191,LU,Luzern
CHE,46.51921,6.625952,VD,Waadt
CHE,46.510724,6.49764,VD,Waadt
CHE,47.229652,9.022708,SG,St. Gallen
CHE,47.098567,8.516627,ZG,Zug
CHE,46.331993,7.527359,VS,Wallis
CHE,46.312153,7.510549,VS,Wallis
CHE,46.3055,7.479938,VS,Wallis
CHE,46.309093,7.495775,VS,Wallis
CHE,46.766201,6.642684,VD,Waadt
CHE,46.798997,6.749765,VD,Waadt
CHE,46.551657,6.690316,VD,Waadt
CHE,46.110686,7.006435,VS,Wallis
CHE,46.28924,6.936688,VS,Wallis
CHE,46.712106,6.379305,VD,Waadt
CHE,46.996284,8.60616,SZ,Schwyz
CHE,46.343539,6.889899,VS,Wallis
CHE,46.546073,6.549017,VD,Waadt
CHE,46.546073,6.549017,VD,Waadt
CHE,46.546073,6.549017,VD,Waadt
CHE,46.078505,8.999037,TI,Tessin
CHE,46.060226,8.930289,TI,Tessin
CHE,46.546073,6.549017,VD,Waadt
CHE,46.546073,6.549017,VD,Waadt
CHE,46.597128,6.610143,VD,Waadt
CHE,47.032872,8.435407,LU,Luzern
CHE,47.462477,8.388575,ZH,Zürich
CHE,46.546073,6.549017,VD,Waadt
CHE,46.546073,6.549017,VD,Waadt
CHE,46.099745,7.072521,VS,Wallis
CHE,46.099745,7.072521,VS,Wallis
CHE,46.601026,7.09512,FR,Fribourg
CHE,47.4913,8.286248,AG,Aargau
CHE,46.771748,6.635565,VD,Waadt
CHE,47.05656,7.057224,NE,Neuenburg
CHE,47.05656,7.057224,NE,Neuenburg
CHE,46.771748,6.635565,VD,Waadt
CHE,46.776871,6.636975,VD,Waadt
CHE,46.9303,7.562313,BE,Bern
CHE,46.9303,7.562313,BE,Bern
CHE,46.532519,6.590565,VD,Waadt
CHE,46.532519,6.590565,VD,Waadt
CHE,46.76507,6.640871,VD,Waadt
CHE,46.76507,6.640871,VD,Waadt
CHE,46.76507,6.640871,VD,Waadt
CHE,46.617968,6.412349,VD,Waadt
CHE,46.196623,6.049968,GE,Genf
CHE,46.196623,6.049968,GE,Genf
CHE,47.061173,7.091535,BE,Bern
CHE,47.388045,8.049042,AG,Aargau
CHE,46.960669,6.837562,NE,Neuenburg
CHE,46.960669,6.837562,NE,Neuenburg
CHE,46.159806,6.038881,GE,Genf
CHE,46.159806,6.038881,GE,Genf
CHE,46.960669,6.837562,NE,Neuenburg
CHE,46.960669,6.837562,NE,Neuenburg
CHE,46.424985,6.235501,VD,Waadt
CHE,47.180934,8.428574,ZG,Zug
CHE,47.173792,8.43041,ZG,Zug
CHE,47.179117,8.429018,ZG,Zug
CHE,46.06629,8.97341,TI,Tessin
CHE,47.553998,7.790481,AG,Aargau
CHE,47.553998,7.790481,AG,Aargau
CHE,46.700174,8.840746,GR,Graubünden
CHE,46.700174,8.840746,GR,Graubünden
CHE,46.554475,6.574441,VD,Waadt
CHE,46.938737,8.270947,OW,Obwalden
CHE,46.78282,9.687335,GR,Graubünden
CHE,46.778018,9.674081,GR,Graubünden
CHE,47.688803,8.747939,TG,Thurgau
CHE,45.998786,8.94899,TI,Tessin
CHE,47.442117,8.58478,ZH,Zürich
CHE,47.442117,8.58478,ZH,Zürich
CHE,45.974368,8.873363,TI,Tessin
CHE,47.688803,8.747939,TG,Thurgau
CHE,46.099745,7.072521,VS,Wallis
CHE,47.468057,8.9928,TG,Thurgau
CHE,47.468057,8.9928,TG,Thurgau
CHE,46.511678,6.628423,VD,Waadt
CHE,46.511678,6.628423,VD,Waadt
CHE,46.201938,7.223714,VS,Wallis
CHE,46.440156,6.90294,VD,Waadt
CHE,46.943261,10.362783,GR,Graubünden
CHE,47.609041,8.235672,AG,Aargau
CHE,46.537586,6.897107,FR,Fribourg
CHE,46.537586,6.897107,FR,Fribourg
CHE,46.554848,7.901707,BE,Bern
CHE,46.554848,7.901707,BE,Bern
CHE,46.49479,6.715709,VD,Waadt
CHE,47.386344,9.655337,SG,St. Gallen
CHE,46.622626,8.022221,BE,Bern
CHE,46.622626,8.022221,BE,Bern
CHE,46.49479,6.715709,VD,Waadt
CHE,47.463921,9.06351,SG,St. Gallen
CHE,46.063727,8.922256,TI,Tessin
CHE,46.114375,8.932499,TI,Tessin
CHE,46.385209,6.921363,VD,Waadt
CHE,46.222195,7.310066,VS,Wallis
CHE,46.286269,7.531468,VS,Wallis
CHE,46.259869,7.384579,VS,Wallis
CHE,47.443572,8.368529,AG,Aargau
CHE,45.961469,8.968643,TI,Tessin
CHE,45.961469,8.968643,TI,Tessin
CHE,47.483767,8.206604,AG,Aargau
CHE,46.766393,6.643212,VD,Waadt
CHE,46.150189,7.175076,VS,Wallis
CHE,47.388045,8.049042,AG,Aargau
CHE,47.388045,8.049042,AG,Aargau
CHE,47.329242,8.175307,AG,Aargau
CHE,45.8456,8.9969,TI,Tessin
CHE,46.310316,7.992255,VS,Wallis
CHE,46.371712,8.051367,VS,Wallis
CHE,46.3673,8.039958,VS,Wallis
CHE,47.488073,8.286464,AG,Aargau
CHE,47.401912,8.219297,AG,Aargau
CHE,47.498951,8.258026,AG,Aargau
CHE,46.236217,7.025839,VD,Waadt
CHE,47.378593,8.533151,ZH,Zürich
CHE,46.221202,6.103268,GE,Genf
CHE,46.221202,6.103268,GE,Genf
CHE,46.522021,6.626907,VD,Waadt
CHE,46.522021,6.626907,VD,Waadt
CHE,46.522021,6.626907,VD,Waadt
CHE,46.522021,6.626907,VD,Waadt
CHE,46.568384,6.603895,VD,Waadt
CHE,46.374793,6.191306,VD,Waadt
CHE,46.229393,9.066523,TI,Tessin
CHE,46.221202,6.103268,GE,Genf
CHE,46.176973,8.996906,TI,Tessin
CHE,46.181215,6.142768,GE,Genf
CHE,46.181215,6.142768,GE,Genf
CHE,46.181215,6.142768,GE,Genf
CHE,46.474871,8.802108,TI,Tessin
CHE,46.48188,8.790756,TI,Tessin
CHE,46.61933,7.05445,FR,Fribourg
CHE,46.422767,6.251884,VD,Waadt
CHE,46.375171,8.091851,VS,Wallis
CHE,46.375171,8.091851,VS,Wallis
CHE,46.54981,6.569427,VD,Waadt
CHE,46.54981,6.569427,VD,Waadt
CHE,46.54981,6.569427,VD,Waadt
CHE,46.54981,6.569427,VD,Waadt
CHE,46.549363,6.570092,VD,Waadt
CHE,46.549454,6.570192,VD,Waadt
CHE,46.371581,8.074251,VS,Wallis
CHE,46.371581,8.074251,VS,Wallis
CHE,46.291219,7.511569,VS,Wallis
CHE,46.273586,7.478392,VS,Wallis
CHE,46.285465,7.486506,VS,Wallis
CHE,46.225681,7.342701,VS,Wallis
CHE,46.76507,6.640871,VD,Waadt
CHE,46.110686,7.006435,VS,Wallis
CHE,47.361938,8.050487,AG,Aargau
CHE,46.719017,6.398675,VD,Waadt
CHE,46.719017,6.398675,VD,Waadt
CHE,46.546073,6.549017,VD,Waadt
CHE,46.546073,6.549017,VD,Waadt
CHE,46.546073,6.549017,VD,Waadt
CHE,46.546073,6.549017,VD,Waadt
CHE,46.546073,6.549017,VD,Waadt
CHE,46.336123,9.119359,GR,Graubünden
CHE,46.336123,9.119359,GR,Graubünden
CHE,46.771748,6.635565,VD,Waadt
CHE,46.771748,6.635565,VD,Waadt
CHE,46.771748,6.635565,VD,Waadt
CHE,46.776871,6.636975,VD,Waadt
CHE,46.776871,6.636975,VD,Waadt
CHE,46.76507,6.640871,VD,Waadt
CHE,46.76507,6.640871,VD,Waadt
CHE,46.617968,6.412349,VD,Waadt
CHE,46.036291,7.146472,VS,Wallis
CHE,47.340213,7.207158,JU,Jura
CHE,46.522701,6.944283,FR,Fribourg
CHE,46.997504,6.955267,NE,Neuenburg
CHE,47.179124,8.429018,ZG,Zug
CHE,47.609134,8.240128,AG,Aargau
CHE,46.095414,7.072241,VS,Wallis
CHE,46.095414,7.072241,VS,Wallis
CHE,46.102496,7.071478,VS,Wallis
CHE,47.062531,7.094154,BE,Bern
CHE,46.104321,7.075047,VS,Wallis
CHE,46.384675,6.854279,VS,Wallis
CHE,46.384675,6.854279,VS,Wallis
CHE,46.523746,6.631577,VD,Waadt
CHE,46.196152,8.142322,VS,Wallis
CHE,46.747291,9.55295,GR,Graubünden
CHE,47.609041,8.235672,AG,Aargau
CHE,46.691696,6.91462,FR,Fribourg
CHE,46.078008,7.141388,VS,Wallis
CHE,46.078008,7.141388,VS,Wallis
CHE,46.622626,8.022221,BE,Bern
CHE,46.41467,6.271511,VD,Waadt
CHE,47.17172,8.10191,LU,Luzern
CHE,46.063727,8.922256,TI,Tessin
CHE,46.222195,7.310066,VS,Wallis
CHE,46.222195,7.310066,VS,Wallis
CHE,46.222195,7.310066,VS,Wallis
CHE,46.223144,6.204664,GE,Genf
CHE,46.19872,7.174583,VS,Wallis
CHE,46.19872,7.174583,VS,Wallis
CHE,46.19872,7.174583,VS,Wallis
CHE,46.295111,7.055708,VD,Waadt
CHE,46.295111,7.055708,VD,Waadt
CHE,46.177459,7.573839,VS,Wallis
CHE,46.177459,7.573839,VS,Wallis
CHE,46.177459,7.573839,VS,Wallis
CHE,46.177459,7.573839,VS,Wallis
CHE,46.290178,7.520406,VS,Wallis
CHE,46.290178,7.520406,VS,Wallis
CHE,46.158688,7.246087,VS,Wallis
CHE,46.158688,7.246087,VS,Wallis
CHE,46.542469,6.629769,VD,Waadt
CHE,45.99988607841884,8.913917135859695,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,45.92492439999999,8.9199241,TI,Tessin
CHE,46.311543535670964,7.645716976126873,VS,Wallis
CHE,46.31620088012445,7.635797433169955,VS,Wallis
CHE,46.311543535670964,7.645716976126873,VS,Wallis
CHE,46.31793377403229,7.6051638380676145,VS,Wallis
CHE,46.31793377403229,7.6051638380676145,VS,Wallis
CHE,46.34340783195731,7.617146249737541,VS,Wallis
CHE,46.31620088012445,7.635797433169955,VS,Wallis
CHE,46.34340783195731,7.617146249737541,VS,Wallis
CHE,46.38052518260672,7.627826049668114,VS,Wallis
CHE,46.2798772,7.883197899999999,VS,Wallis
CHE,46.37821693544519,7.624891081614682,VS,Wallis
CHE,46.38052518260672,7.627826049668114,VS,Wallis
CHE,46.2798772,7.883197899999999,VS,Wallis
CHE,46.37821693544519,7.624891081614682,VS,Wallis
CHE,46.2584279651544,7.90284722711831,VS,Wallis
CHE,46.2584279651544,7.90284722711831,VS,Wallis
CHE,46.259901363531206,7.902720733204647,VS,Wallis
CHE,46.259901363531206,7.902720733204647,VS,Wallis
CHE,46.36880431625214,8.21243957410088,VS,Wallis
CHE,46.363689185058334,8.183098396958911,VS,Wallis
CHE,46.363689185058334,8.183098396958911,VS,Wallis
CHE,46.3995553862143,8.133832743516546,VS,Wallis
CHE,46.36880431625214,8.21243957410088,VS,Wallis
CHE,46.39946053060468,8.147731064291758,VS,Wallis
CHE,46.2820382,7.695982899999999,VS,Wallis
CHE,46.39946053060468,8.147731064291758,VS,Wallis
CHE,46.3995553862143,8.133832743516546,VS,Wallis
CHE,46.2820382,7.695982899999999,VS,Wallis
CHE,46.38739399097569,8.117553415613553,VS,Wallis
CHE,46.42424195876364,8.14262694173355,VS,Wallis
CHE,46.42424195876364,8.14262694173355,VS,Wallis
CHE,46.38739399097569,8.117553415613553,VS,Wallis
CHE,46.4280269,7.8412926,VS,Wallis
CHE,46.4280269,7.8412926,VS,Wallis
CHE,46.401819,7.777776,VS,Wallis
CHE,46.401819,7.777776,VS,Wallis
CHE,46.3991379,7.7715272,VS,Wallis
CHE,46.43144841984417,7.850795699414066,VS,Wallis
CHE,46.43144841984417,7.850795699414066,VS,Wallis
CHE,46.3991379,7.7715272,VS,Wallis
CHE,47.1909399,8.829210699999999,SZ,Schwyz
CHE,47.1909399,8.829210699999999,SZ,Schwyz
CHE,47.19029870773181,8.830255792500873,SZ,Schwyz
CHE,47.19029870773181,8.830255792500873,SZ,Schwyz
CHE,46.88303125350928,8.639263839742295,UR,Uri
CHE,46.882255138835895,8.641285731352232,UR,Uri
CHE,46.882255138835895,8.641285731352232,UR,Uri
CHE,46.882255138835895,8.641285731352232,UR,Uri
CHE,46.882255138835895,8.641285731352232,UR,Uri
CHE,46.6399113,8.591309299999999,UR,Uri
CHE,46.6399113,8.591309299999999,UR,Uri
CHE,46.6399113,8.591309299999999,UR,Uri
CHE,46.934766518395044,8.579447381081389,UR,Uri
CHE,46.9492352,8.6208217,UR,Uri
CHE,46.94837035176955,8.621915317790965,UR,Uri
CHE,46.86315458380078,8.76930577049102,UR,Uri
CHE,46.6677694,8.5875869,UR,Uri
CHE,46.934766518395044,8.579447381081389,UR,Uri
CHE,46.6677694,8.5875869,UR,Uri
CHE,46.980801904610274,8.61664961454161,SZ,Schwyz
CHE,46.980801904610274,8.61664961454161,SZ,Schwyz
CHE,46.980801904610274,8.61664961454161,SZ,Schwyz
CHE,46.980801904610274,8.61664961454161,SZ,Schwyz
CHE,46.980801904610274,8.61664961454161,SZ,Schwyz
CHE,46.980801904610274,8.61664961454161,SZ,Schwyz
CHE,46.87796544581123,8.647242041000375,UR,Uri
CHE,46.87796544581123,8.647242041000375,UR,Uri
CHE,46.87185179999999,8.8377407,UR,Uri
CHE,46.87185179999999,8.8377407,UR,Uri
CHE,46.98126570914801,8.619573323734278,SZ,Schwyz
CHE,46.98126570914801,8.619573323734278,SZ,Schwyz
CHE,46.87796544581123,8.647242041000375,UR,Uri
CHE,46.87796544581123,8.647242041000375,UR,Uri
CHE,46.87796544581123,8.647242041000375,UR,Uri
CHE,47.37592948223376,8.387249928206998,AG,Aargau
CHE,47.37592948223376,8.387249928206998,AG,Aargau
CHE,47.37592948223376,8.387249928206998,AG,Aargau
CHE,47.37592948223376,8.387249928206998,AG,Aargau
CHE,46.7863486,9.8124018,GR,Graubünden
CHE,47.37592948223376,8.387249928206998,AG,Aargau
CHE,46.7863486,9.8124018,GR,Graubünden
CHE,47.2005882,8.7931435,SZ,Schwyz
CHE,47.2005882,8.7931435,SZ,Schwyz
CHE,46.7863486,9.8124018,GR,Graubünden
CHE,46.8105533,9.8401435,GR,Graubünden
CHE,47.2005882,8.7931435,SZ,Schwyz
CHE,47.2005882,8.7931435,SZ,Schwyz
CHE,47.2005882,8.7931435,SZ,Schwyz
CHE,47.2005882,8.7931435,SZ,Schwyz
CHE,47.2005882,8.7931435,SZ,Schwyz
CHE,47.2005882,8.7931435,SZ,Schwyz
CHE,47.01255740000001,8.308608999999999,LU,Luzern
CHE,47.01255740000001,8.308608999999999,LU,Luzern
CHE,47.01255740000001,8.308608999999999,LU,Luzern
CHE,47.01255740000001,8.308608999999999,LU,Luzern
CHE,47.01255740000001,8.308608999999999,LU,Luzern
CHE,47.0795596,8.1315098,LU,Luzern
CHE,47.0795596,8.1315098,LU,Luzern
CHE,47.450191782787606,8.583308194512185,ZH,Zürich
CHE,47.450191782787606,8.583308194512185,ZH,Zürich
CHE,47.450191782787606,8.583308194512185,ZH,Zürich
CHE,47.450191782787606,8.583308194512185,ZH,Zürich
CHE,47.450191782787606,8.583308194512185,ZH,Zürich
CHE,47.450191782787606,8.583308194512185,ZH,Zürich
CHE,47.590831647659044,9.06398288591384,TG,Thurgau
CHE,47.4215217,7.971607100000001,AG,Aargau
CHE,47.4215217,7.971607100000001,AG,Aargau
CHE,47.4215217,7.971607100000001,AG,Aargau
CHE,47.590831647659044,9.06398288591384,TG,Thurgau
CHE,47.4215217,7.971607100000001,AG,Aargau
CHE,47.4215217,7.971607100000001,AG,Aargau
CHE,47.0439584,8.363557199999999,LU,Luzern
CHE,46.9116865645673,7.934445227577984,LU,Luzern
CHE,47.0439584,8.363557199999999,LU,Luzern
CHE,47.102749,8.6718104,SZ,Schwyz
CHE,47.4215217,7.971607100000001,AG,Aargau
CHE,46.69625457081646,7.737525335968014,BE,Bern
CHE,46.9116865645673,7.934445227577984,LU,Luzern
CHE,46.69625457081646,7.737525335968014,BE,Bern
CHE,46.69625457081646,7.737525335968014,BE,Bern
CHE,47.0924057,8.298028,LU,Luzern
CHE,46.69625457081646,7.737525335968014,BE,Bern
CHE,46.7844279,9.683495599999999,GR,Graubünden
CHE,47.0924057,8.298028,LU,Luzern
CHE,47.420052637079664,9.35472254851419,SG,St. Gallen
CHE,47.0924057,8.298028,LU,Luzern
CHE,47.0924057,8.298028,LU,Luzern
CHE,47.07064060595598,8.52914798021776,SZ,Schwyz
CHE,47.1751021,8.9033381,SZ,Schwyz
CHE,47.2094864,8.1931184,LU,Luzern
CHE,47.2094864,8.1931184,LU,Luzern
CHE,47.517619780338684,9.19828779577028,TG,Thurgau
CHE,47.420052637079664,9.35472254851419,SG,St. Gallen
CHE,47.517619780338684,9.19828779577028,TG,Thurgau
CHE,47.35151467103436,8.280667141646774,AG,Aargau
CHE,46.9411298,8.2732678,OW,Obwalden
CHE,47.35151467103436,8.280667141646774,AG,Aargau
CHE,46.6691001,7.8735972,BE,Bern
CHE,46.6684458,7.8704313,BE,Bern
CHE,46.6684458,7.8704313,BE,Bern
CHE,47.405229,9.6017441,SG,St. Gallen
CHE,46.6691001,7.8735972,BE,Bern
CHE,47.0441249,8.548145,SZ,Schwyz
CHE,47.0441249,8.548145,SZ,Schwyz
CHE,46.6684458,7.8704313,BE,Bern
CHE,47.0441249,8.548145,SZ,Schwyz
CHE,47.0441249,8.548145,SZ,Schwyz
CHE,47.3280425,8.6058287,ZH,Zürich
CHE,46.6684458,7.8704313,BE,Bern
CHE,47.45405170490238,7.73853630304107,BL,Basel-Landschaft
CHE,47.1373202,7.3099548,BE,Bern
CHE,47.1373202,7.3099548,BE,Bern
CHE,47.3280425,8.6058287,ZH,Zürich
CHE,47.1983112,7.429523799999999,SO,Solothurn
CHE,47.1983112,7.429523799999999,SO,Solothurn
CHE,47.45187382361354,9.158587446627026,SG,St. Gallen
CHE,47.1983112,7.429523799999999,SO,Solothurn
CHE,47.45187382361354,9.158587446627026,SG,St. Gallen
CHE,47.1983112,7.429523799999999,SO,Solothurn
CHE,47.1983112,7.429523799999999,SO,Solothurn
CHE,47.1983112,7.429523799999999,SO,Solothurn
CHE,47.45405170490238,7.73853630304107,BL,Basel-Landschaft
CHE,47.26331515589055,8.59104938268251,ZH,Zürich
CHE,47.0277718,8.2986917,LU,Luzern
CHE,47.26331515589055,8.59104938268251,ZH,Zürich
CHE,47.3924231,8.0615939,AG,Aargau
CHE,47.0277718,8.2986917,LU,Luzern
CHE,47.0277718,8.2986917,LU,Luzern
CHE,47.3924231,8.0615939,AG,Aargau
CHE,47.32515896361476,8.576289470100956,ZH,Zürich
CHE,47.32515896361476,8.576289470100956,ZH,Zürich
CHE,47.453869762729084,8.439041392065425,ZH,Zürich
CHE,47.1998200395566,8.755188937994012,SZ,Schwyz
CHE,47.1960778,8.7713245,SZ,Schwyz
CHE,47.1998200395566,8.755188937994012,SZ,Schwyz
CHE,47.19643318391624,8.721057364062519,SZ,Schwyz
CHE,47.1960778,8.7713245,SZ,Schwyz
CHE,47.495276944512426,8.73130152327879,ZH,Zürich
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
CHE,46.06808589439886,7.775168171163931,VS,Wallis
